lead_id,true_segment,agent_first_name,metro_tier,years_licensed,deals_last_12m,team_role,has_youtube,yt_subscribers,videos_last_90d,ig_posts_per_month,lead_source,deals_bucket,bio,true_p0,true_p1,true_call_uplift,true_reply_p_tmpl0,true_reply_p_tmpl1,true_reply_p_tmpl2,rule_fit,llm_fit,llm_fallback,llm_status,llm_reason,W,template,pi_W,pi_A,booked_call,positive_reply
L60917002366,hidden_gem_sparse_bio,Andre,tier3,25,18,team_member,False,0,0,14,webinar,high,"Andre has been licensed for 25 years, working in a smaller market. Closed 18 deals in the last 12 months. Posts on Instagram regularly. Signed up after a webinar.",0.03363315708282887,0.15283231337822814,0.11919915629539926,0.09413189191349167,0.1335827999777086,0.07772685793998577,18.0,70.0,False,ok,"Experienced, decent production, active Instagram",1,2,0.5,0.3333333333333333,0,0
L60917000818,hidden_gem_sparse_bio,Julia,tier3,3,11,team_member,False,0,0,8,cold_list,mid,"Based in a smaller market, Julia has 3 years of experience. Closed 11 deals in the last 12 months. Has some in-house support for producing video content. Keeps up an active social media presence. Added from an outreach list.",0.019310715397718538,0.18125165440533306,0.16194093900761453,0.1134278914438347,0.10263902839663541,0.08395536522316618,11.0,60.0,False,ok,"Active social, some production, has video support",1,2,0.5,0.3333333333333333,0,0
L60917004134,lost_cause_parttime,Grace,tier2,5,0,solo,False,0,0,3,cold_list,low,Grace is a licensed agent in a mid-size metro with 5 years in the business. Closed 0 deals in the last 12 months. Has been thinking about trying short-form video content. Sourced from a purchased contact list.,0.020628071554561384,0.005,-0.015628071554561383,0.12743244051846064,0.05317013347311808,0.07411545525497594,0.0,35.0,False,ok,"Zero deals, only thinking about video",1,0,0.5,0.3333333333333333,0,0
L60917004075,hidden_gem_sparse_bio,Daniel,tier3,23,7,team_member,False,0,0,13,webinar,mid,"Daniel has been licensed for 23 years, working in a smaller market. Closed 7 deals in the last 12 months. Keeps up an active social media presence. Signed up after a webinar.",0.022602138756553574,0.10077208551621276,0.07816994675965919,0.09288662864007989,0.07672243151927237,0.1009732281834477,7.0,85.0,False,ok,"Active social, 7 deals, room to grow",1,1,0.5,0.3333333333333333,0,0
L60917003072,sure_thing_inbound,Robert,tier2,6,3,team_member,False,0,0,6,inbound_form,low,"Robert has been licensed for 6 years, working in a mid-size metro. Closed 3 deals in the last 12 months.",0.35180923974567185,0.37897561352667597,0.027166373781004116,0.10747895420743611,0.06008263447925948,0.05910763957569025,23.0,55.0,False,ok,"Established but low production, no digital presence",0,2,0.5,0.3333333333333333,0,0
L60917001280,persuadable_growth,Marcus,tier1,21,11,team_member,False,0,0,13,cold_list,mid,Marcus is a licensed agent in a major metro with 21 years in the business. Shares listings and updates on social media often.,0.03414938227385941,0.0688209504008486,0.03467156812698918,0.10710002718126775,0.09105093560916935,0.08230907922087458,11.0,75.0,False,ok,"Veteran, active social, no YouTube mentioned",0,1,0.5,0.3333333333333333,0,0
L60917003951,lost_cause_parttime,Marcus,tier1,3,3,solo,False,0,0,1,cold_list,low,"Marcus has been licensed for 3 years, working in a major metro. Closed 3 deals in the last 12 months. Added from an outreach list.",0.01945610551860407,0.07950769230486249,0.06005158678625842,0.10593823121081117,0.10028134026148228,0.04284254581276801,3.0,55.0,False,ok,"Early career, low deals, no digital presence",1,2,0.5,0.3333333333333333,1,0
L60917004035,hidden_gem_sparse_bio,Robert,tier1,5,6,team_member,False,0,0,6,webinar,mid,"Based in a major metro, Robert has 5 years of experience. Closed 6 deals in the last 12 months.",0.026547490877883505,0.13567405007388073,0.10912655919599722,0.09728833208431861,0.046576122607717534,0.08163238866150663,6.0,65.0,False,ok,"Solid production, no digital presence noted",0,2,0.5,0.3333333333333333,0,0
L60917000904,hidden_gem_sparse_bio,Fatima,tier2,6,15,team_member,False,0,0,5,cold_list,high,"Fatima has been licensed for 6 years, working in a mid-size metro. Closed 15 deals in the last 12 months. Added from an outreach list.",0.02174245615446363,0.1883515405054061,0.16660908435094246,0.10078193156697914,0.07768107856133133,0.07243378371433745,15.0,80.0,False,ok,"Strong production, room for video growth",1,2,0.5,0.3333333333333333,0,1
L60917000553,lost_cause_parttime,Chen,tier3,1,1,solo,False,0,0,1,cold_list,low,"Based in a smaller market, Chen has 1 years of experience. Closed 1 deals in the last 12 months. Added from an outreach list.",0.029624556796702846,0.005,-0.024624556796702845,0.12131257548809056,0.08254505688713751,0.07903017514578188,1.0,25.0,False,ok,"New agent, one deal, low activity",1,0,0.5,0.3333333333333333,0,0
L60917004844,lost_cause_parttime,Nina,tier3,19,1,solo,False,0,0,0,cold_list,low,"Based in a smaller market, Nina has 19 years of experience. Closed 1 deals in the last 12 months. Sourced from a purchased contact list. Mentioned wanting to take things to the next level this year.",0.020136731970438748,0.04626515197037719,0.026128419999938444,0.11281531501479135,0.07526369198358314,0.07334919843228228,1.0,40.0,False,ok,"Low production, but ambitious for growth",0,1,0.5,0.3333333333333333,0,0
L60917004345,lost_cause_parttime,Priya,tier2,23,2,solo,False,0,0,3,webinar,low,"Priya has been licensed for 23 years, working in a mid-size metro. Signed up after a webinar.",0.01253466465934714,0.05083336288939451,0.03829869823004737,0.12169349813998026,0.08627682398106254,0.06082684716226107,2.0,50.0,False,ok,"Veteran, no production or digital info",0,0,0.5,0.3333333333333333,0,0
L60917000238,hidden_gem_sparse_bio,Tom,tier1,19,7,solo,False,0,0,7,webinar,mid,"Based in a major metro, Tom has 19 years of experience. Closed 7 deals in the last 12 months. Posts on Instagram regularly.",0.019057691787179115,0.12942850608347697,0.11037081429629786,0.12390350819505515,0.0814299231039918,0.07234054848918281,7.0,85.0,False,ok,"Active Instagram, solid deals, video opportunity",1,0,0.5,0.3333333333333333,0,0
L60917001250,lost_cause_parttime,David,tier3,3,1,solo,False,0,0,0,cold_list,low,"David has been licensed for 3 years, working in a smaller market. Closed 1 deals in the last 12 months.",0.040694299754237925,0.05115052490456486,0.010456225150326938,0.08837396011044768,0.11028124947834986,0.07061080215672705,1.0,30.0,False,ok,"Newer agent, one deal, small market",1,2,0.5,0.3333333333333333,0,0
L60917003790,ambiguous_team_member,Daniel,tier3,14,16,team_member,False,0,0,10,webinar,high,"Based in a smaller market, Daniel has 14 years of experience. The team already runs a YouTube channel with a dedicated media hire. Attended one of our marketing webinars.",0.03397856581987987,0.14278912370241487,0.10881055788253499,0.11941179492979138,0.10568075517543064,0.07704586584175953,16.0,15.0,False,ok,Already has dedicated YouTube media team,0,1,0.5,0.3333333333333333,0,0
L60917005580,sure_thing_inbound,Kevin,tier1,19,13,solo,False,0,0,14,inbound_form,mid,Kevin is a licensed agent in a major metro with 19 years in the business. Closed 13 deals in the last 12 months. Keeps up an active social media presence. Filled out our contact form.,0.29929361844095037,0.1718091540035739,-0.12748446443737646,0.1271830472376271,0.09561525463830846,0.08605024024584068,33.0,90.0,False,ok,"Strong production, active social, inbound interest",1,0,0.5,0.3333333333333333,1,0
L60917003404,ambiguous_team_member,Chen,tier2,17,13,team_member,False,0,0,10,cold_list,mid,Chen is a licensed agent with 17 years in the business.,0.05750078322438195,0.08607453136704343,0.028573748142661483,0.08836691468028371,0.1118446074976785,0.04244589752105622,13.0,45.0,False,ok,Experienced but no activity details given,1,2,0.5,0.3333333333333333,0,0
L60917002687,lost_cause_parttime,Grace,tier3,23,0,solo,False,0,0,1,cold_list,low,"Grace has been licensed for 23 years, working in a smaller market. Closed 0 deals in the last 12 months. Added from an outreach list.",0.0172772136679442,0.020307976950141048,0.003030763282196848,0.10234292644159483,0.11892712881669959,0.0994828894535276,0.0,20.0,False,ok,"Zero deals, veteran, no activity",0,1,0.5,0.3333333333333333,0,0
L60917001223,ambiguous_team_member,Robert,tier1,25,8,team_member,False,0,0,6,cold_list,mid,Robert is a licensed agent in a major metro with 25 years in the business. Closed 8 deals in the last 12 months. Works with an in-house videographer on a regular posting schedule. Added from an outreach list.,0.04324191903019392,0.162695929186858,0.11945401015666407,0.08423793979677571,0.06596156895220548,0.07331869113272727,8.0,15.0,False,ok,Already has in-house videographer and schedule,1,2,0.5,0.3333333333333333,0,0
L60917001053,lost_cause_parttime,Wei,tier2,12,1,solo,False,0,0,2,cold_list,low,Wei is a licensed agent with 12 years in the business.,0.02322290634358577,0.006316925613423084,-0.016905980730162685,0.07445419323273465,0.08632977477999772,0.04855587498576769,1.0,45.0,False,ok,Experienced but no activity details given,0,2,0.5,0.3333333333333333,0,0
L60917001718,persuadable_growth,Julia,tier3,13,16,team_member,False,0,0,8,cold_list,high,"Based in a smaller market, Julia has 13 years of experience. Closed 16 deals in the last 12 months. Keeps up an active social media presence. Added from an outreach list.",0.025700105494942428,0.13489876022375968,0.10919865472881726,0.09561934516313247,0.13062613035070977,0.09926079825568065,16.0,85.0,False,ok,"High production, active social, video growth",1,1,0.5,0.3333333333333333,0,0
L60917002073,lost_cause_parttime,Yolanda,tier3,11,3,solo,False,0,0,3,cold_list,low,"Based in a smaller market, Yolanda has 11 years of experience. Closed 3 deals in the last 12 months. Mentioned wanting to take things to the next level this year.",0.023252611040878533,0.1293579087731278,0.10610529773224928,0.10821965807580797,0.04355145597874882,0.04171485780308582,3.0,60.0,False,ok,"Moderate production, ambitious, room to grow",1,2,0.5,0.3333333333333333,0,0
L60917004085,persuadable_growth,David,tier3,6,10,team_member,False,0,0,19,cold_list,mid,Realtor based in a smaller market.,0.039920438176169325,0.13431291049412708,0.09439247231795775,0.12086539338177542,0.07301348670016918,0.09326762525453933,10.0,35.0,False,ok,"Smaller market, no activity details given",1,2,0.5,0.3333333333333333,0,0
L60917005673,ambiguous_team_member,Sofia,tier3,5,7,team_member,False,0,0,7,webinar,mid,Sofia is a realtor in a smaller market.,0.05365663093040163,0.1227114536516687,0.06905482272126708,0.1200687974300858,0.090494092626497,0.05404480440686847,7.0,35.0,False,ok,"Smaller market, no activity details given",0,2,0.5,0.3333333333333333,0,0
L60917002204,persuadable_growth,Michael,tier2,7,15,solo,False,0,0,8,webinar,high,"Michael has been licensed for 7 years, working in a mid-size metro. Closed 15 deals in the last 12 months. Has been thinking about trying short-form video content.",0.029574318273393123,0.11507119250804992,0.0854968742346568,0.09523025077697976,0.10148296540242784,0.09172571240448107,15.0,80.0,False,ok,"Established, 15 deals, wants video content",0,1,0.5,0.3333333333333333,0,1
L60917000539,persuadable_growth,Emily,tier2,4,18,solo,False,0,0,15,cold_list,high,"Emily has been licensed for 4 years, working in a mid-size metro. Closed 18 deals in the last 12 months. Has been thinking about trying short-form video content. Added from an outreach list.",0.0397953546912506,0.11814433407708391,0.07834897938583331,0.08485811010138765,0.14486686187094366,0.0786714189752334,18.0,82.0,False,ok,"Established, 18 deals, wants video content",0,2,0.5,0.3333333333333333,0,0
L60917001367,persuadable_growth,Andre,tier1,21,10,team_member,False,0,0,6,webinar,mid,"Based in a major metro, Andre has 21 years of experience. Closed 10 deals in the last 12 months. Mentioned wanting help building out a YouTube presence. Attended one of our marketing webinars.",0.0306099126086223,0.2208778079609477,0.19026789535232538,0.09599940986693867,0.1100508463594178,0.05675545239767314,10.0,85.0,False,ok,"Experienced, wants YouTube help, engaged webinar",0,2,0.5,0.3333333333333333,0,0
L60917004731,ambiguous_team_member,Daniel,tier2,11,17,team_member,False,0,0,5,cold_list,high,"Based in a mid-size metro, Daniel has 11 years of experience. Closed 17 deals in the last 12 months. Added from an outreach list.",0.03930422190513682,0.1318006134440145,0.09249639153887768,0.12232507760236029,0.09388074851249223,0.05929258789475195,17.0,70.0,False,ok,"Established, 17 deals, no video presence noted",1,2,0.5,0.3333333333333333,0,0
L60917000694,persuadable_growth,Fatima,tier3,6,6,solo,False,0,0,10,cold_list,mid,"Based in a smaller market, Fatima has 6 years of experience. Closed 6 deals in the last 12 months. Has been thinking about trying short-form video content.",0.02750665556633501,0.2732130285571463,0.24570637299081127,0.12465836502076386,0.0949677699216525,0.07846837741754452,6.0,60.0,False,ok,"Moderate production, wants short-form video",0,0,0.5,0.3333333333333333,0,0
L60917003497,lost_cause_parttime,Wei,tier2,7,2,solo,False,0,0,2,webinar,low,Wei is a licensed agent in a mid-size metro with 7 years in the business. Closed 2 deals in the last 12 months.,0.01851629178946795,0.005,-0.013516291789467949,0.10132672525363466,0.09832988303148946,0.0902009636778796,2.0,25.0,False,ok,"Very low production, only 2 deals",1,1,0.5,0.3333333333333333,0,0
L60917005346,persuadable_growth,Chen,tier1,15,6,team_member,False,0,0,12,webinar,mid,"Chen has been licensed for 15 years, working in a major metro. Signed up after a webinar.",0.031324050910875374,0.08413652314421022,0.052812472233334844,0.0840928027183127,0.1086800291372408,0.050248965832029646,6.0,55.0,False,ok,"Experienced, webinar signup, no activity details",0,1,0.5,0.3333333333333333,0,1
L60917001045,do_not_disturb_media_team,Emily,tier1,3,36,team_lead,True,17617,21,28,cold_list,high,"Emily has been licensed for 3 years, working in a major metro. Closed 36 deals in the last 12 months. Shares listings and updates on social media often. Sourced from a purchased contact list.",0.10591012968514103,0.02387779754099023,-0.0820323321441508,0.09033553200998756,0.08547610955489872,0.12207112188184645,67.617,75.0,False,ok,"High production, active social, no YouTube noted",1,2,0.5,0.3333333333333333,0,0
L60917002000,ambiguous_team_member,Emily,tier2,22,12,team_member,False,0,0,7,webinar,mid,"Based in a mid-size metro, Emily has 22 years of experience.",0.04127340640515568,0.08150885407490355,0.04023544766974787,0.10857912449402007,0.0861483786577288,0.06594809811402834,12.0,45.0,False,ok,Experienced but no activity details given,0,2,0.5,0.3333333333333333,0,0
L60917004803,lost_cause_parttime,Priya,tier2,8,1,solo,False,0,0,2,webinar,low,Priya is a realtor in a mid-size metro.,0.023473155996769222,0.04651474453046532,0.0230415885336961,0.09653974268714872,0.0756546869297365,0.09420592772400901,1.0,40.0,False,ok,"Mid-size market, no activity details given",1,2,0.5,0.3333333333333333,0,0
L60917004810,persuadable_growth,Julia,tier2,8,9,solo,False,0,0,10,cold_list,mid,"Julia has been licensed for 8 years, working in a mid-size metro. Has been thinking about trying short-form video content. Keeps up an active social media presence.",0.02511621229056137,0.20905278646213626,0.18393657417157488,0.13273350944509144,0.10598479264878619,0.0865847846379683,9.0,85.0,False,ok,"Active social, wants video, established",1,1,0.5,0.3333333333333333,1,0
L60917003098,persuadable_growth,Michael,tier2,7,16,solo,False,0,0,8,webinar,high,Realtor based in a mid-size metro.,0.0348706193874081,0.07572598095554879,0.040855361568140694,0.1067145326275394,0.10123812287471373,0.09165994372207119,16.0,40.0,False,ok,"Mid-size market, no activity details given",0,0,0.5,0.3333333333333333,0,0
L60917002194,hidden_gem_sparse_bio,Robert,tier2,9,17,team_member,False,0,0,8,webinar,high,"Based in a mid-size metro, Robert has 9 years of experience. Has some in-house support for producing video content.",0.045208968271141396,0.19392816497528703,0.14871919670414563,0.11734551546814204,0.12722628300948183,0.06608213114730128,17.0,30.0,False,ok,Has in-house video support already,1,0,0.5,0.3333333333333333,0,0
